occurrence_id,classification,latitude,longitude,city,state,country,date,time,aircraft_type,aircraft_manufacturer,aircraft_model,aircraft_damage_level,total_aircraft_fatalities,type_category
77329,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,15/11/2017,21:15:00,AVIÃO,CESSNA AIRCRAFT,182P,NENHUM,0,ESTOURO DE PNEU
77327,INCIDENTE,-92.561.111.111,-44.79,BOM JESUS,RN,BRASIL,16/11/2017,17:30:00,AVIÃO,THRUSH AIRCRAFT,S2R-H80,LEVE,0,COM HÉLICE
77324,ACIDENTE,-25.436.111.111,-54.715,SANTARÉM,PA,BRASIL,17/11/2017,17:15:00,AVIÃO,CESSNA AIRCRAFT,A185E,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
77323,INCIDENTE,-20.25805555555,-40.28638888888,VITÓRIA,ES,BRASIL,18/11/2017,21:59:00,AVIÃO,ISRAEL AIRCRAFT,ASTRA SPX,NENHUM,0,VAZAMENTO DE OUTROS FLUIDOS
77322,ACIDENTE,,,ARANDU,SP,BRASIL,18/11/2017,17:00:00,AVIÃO,CESSNA AIRCRAFT,A185F,SUBSTANCIAL,0,OUTROS
77320,INCIDENTE GRAVE,-256.002.777.77,-54.485,FOZ DO IGUAÇU,PR,BRASIL,18/11/2017,02:47:00,AVIÃO,BOEING COMPANY,737-8EH,NENHUM,0,POUSO LONGO
77316,ACIDENTE,-235.097.222.22,-466.369.444.44,SÃO PAULO,SP,BRASIL,19/11/2017,12:10:00,AVIÃO,PIPER AIRCRAFT,PA-46R-350T,SUBSTANCIAL,0,EXCURSÃO DE PISTA
77315,INCIDENTE,-22.81,-432.505.555.55,RIO DE JANEIRO,RJ,BRASIL,19/11/2017,11:15:00,AVIÃO,EMBRAER,ERJ 190-100 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
77314,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,19/11/2017,09:42:00,AVIÃO,AIRBUS INDUSTRIE,A318-121,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
77312,INCIDENTE,,,CARATINGA,MG,BRASIL,20/11/2017,18:30:00,AVIÃO,EMBRAER,EMB-121A1,LEVE,0,COLISÃO COM OBSTÁCULOS NO SOLO
77311,INCIDENTE,-4.250555555555,-69.93777777777,TABATINGA,AM,BRASIL,21/11/2017,19:30:00,AVIÃO,EMBRAER,EMB-810C,NENHUM,0,FALHA DO MOTOR EM VOO
77307,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,23/11/2017,23:00:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,LEVE,0,OUTROS
77306,ACIDENTE,-4.57250,-56.04750,ITAITUBA,PA,BRASIL,23/11/2017,20:50:00,AVIÃO,CESSNA AIRCRAFT,210L,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
77304,ACIDENTE,-35.091.666.667,-448.072.222.22,ARARI,MA,BRASIL,24/11/2017,09:40:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
77303,INCIDENTE,-25.53166667,-49.17611111,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,25/11/2017,06:55:00,AVIÃO,BOEING COMPANY,727-2M7,NENHUM,0,FUMAÇA NA CABINE
77301,ACIDENTE,-21.25,-49.79,UBARANA,SP,BRASIL,25/11/2017,11:30:00,AVIÃO,EMBRAER,EMB-202A,SUBSTANCIAL,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
77299,ACIDENTE,-131.019.444.44,-460.269.444.44,SÃO DESIDÉRIO,BA,BRASIL,26/11/2017,12:30:00,AVIÃO,EMBRAER,EMB-202A,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
77298,INCIDENTE,-27.67027778,-48.5525,FLORIANÓPOLIS,SC,BRASIL,26/11/2017,23:40:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,LEVE,0,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
77297,INCIDENTE GRAVE,-13.59250,-45.99138,CORRENTINA,BA,BRASIL,26/11/2017,10:00:00,AVIÃO,AIR TRACTOR,AT-502B,LEVE,0,PERDA DE CONTROLE NO SOLO
77296,INCIDENTE,-23.33027778,-51.13666667,LONDRINA,PR,BRASIL,27/11/2017,13:30:00,AVIÃO,EMBRAER,EMB-500,NENHUM,0,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
77294,INCIDENTE,-236.261.111.11,-466.563.888.88,SÃO PAULO,SP,BRASIL,27/11/2017,18:40:00,AVIÃO,LEARJET,35A,LEVE,0,ESTOURO DE PNEU
77289,INCIDENTE,-15.01306,-41.00306,VITÓRIA DA CONQUISTA,BA,BRASIL,28/11/2017,00:00:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,LEVE,0,POUSO BRUSCO
77288,INCIDENTE,-25.40333333,-49.23361111,CURITIBA,PR,BRASIL,28/11/2017,15:30:00,AVIÃO,PIPER AIRCRAFT,PA-42-720,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
77285,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,29/11/2017,21:35:00,Unknown,Unknown,Unknown,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
77281,INCIDENTE GRAVE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,30/11/2017,21:33:00,Unknown,Unknown,Unknown,NENHUM,0,TRÁFEGO AÉREO
77278,ACIDENTE,-23.47944444,-52.01222222,MARINGÁ,PR,BRASIL,30/11/2017,18:24:00,AVIÃO,BEECH AIRCRAFT,A36,SUBSTANCIAL,0,COM TREM DE POUSO
77277,INCIDENTE GRAVE,-198.427.777.77,-446.011.111.11,PARÁ DE MINAS,MG,BRASIL,30/11/2017,12:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711B,LEVE,0,POUSO SEM TREM
77276,INCIDENTE GRAVE,-158.625,-479.161.111.11,BRASÍLIA,DF,BRASIL,30/11/2017,08:37:00,AVIÃO,AIRBUS INDUSTRIE,A320-232,LEVE,0,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO
77271,ACIDENTE,-65.402.777.778,-514.402.777.77,TUCUMÃ,PA,BRASIL,03/12/2017,11:20:00,AVIÃO,CESSNA AIRCRAFT,A188B,SUBSTANCIAL,0,COLISÃO COM FAUNA
77267,ACIDENTE,-24.53000,-48.04900,ELDORADO,MS,BRASIL,03/12/2017,20:45:00,AVIÃO,CIRRUS DESIGN,SR22,DESTRUÍDA,0,EXCURSÃO DE PISTA
77265,ACIDENTE,-24.29,-50.6475,TELÊMACO BORBA,PR,BRASIL,03/12/2017,19:25:00,AVIÃO,BEECH AIRCRAFT,M35,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
77264,ACIDENTE,-227.105.555.55,-476.194.444.44,PIRACICABA,SP,BRASIL,03/12/2017,15:00:00,AVIÃO,CESSNA AIRCRAFT,175,SUBSTANCIAL,0,POUSO BRUSCO
77259,ACIDENTE,-26.87861111,-48.65083333,NAVEGANTES,SC,BRASIL,06/12/2017,11:53:00,AVIÃO,PIPER AIRCRAFT,PA-31T,SUBSTANCIAL,0,POUSO SEM TREM
77258,INCIDENTE,-19.85194444444,-43.95055555555,BELO HORIZONTE,MG,BRASIL,06/12/2017,17:34:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,LEVE,0,FUMAÇA NA CABINE
77257,INCIDENTE,-3.775833333333,-38.53222222222,FORTALEZA,CE,BRASIL,07/12/2017,17:10:00,AVIÃO,PIPER AIRCRAFT,PA-31,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
77256,INCIDENTE,-27.67027778,-48.5525,FLORIANÓPOLIS,SC,BRASIL,07/12/2017,16:40:00,AVIÃO,PIPER AIRCRAFT,PA-42,LEVE,0,ESTOURO DE PNEU
77255,ACIDENTE,-6.321388888888,-52.0225,SÃO FÉLIX DO XINGU,PA,BRASIL,08/12/2017,12:30:00,AVIÃO,CESSNA AIRCRAFT,210R,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
77252,ACIDENTE,-9.540778,-57.800222,NOVA BANDEIRANTES,MT,BRASIL,09/12/2017,13:30:00,ULTRALEVE,Unknown,PARADISE I,DESTRUÍDA,3,INDETERMINADO
77251,ACIDENTE,-219.947.222.22,-448.916.666.66,BAEPENDI,MG,BRASIL,09/12/2017,11:15:00,ULTRALEVE,Unknown,PARADISE I,DESTRUÍDA,1,FALHA DO MOTOR EM VOO
77250,INCIDENTE,-11.97888,-46.21444,BARREIRAS,BA,BRASIL,09/12/2017,17:30:00,AVIÃO,CESSNA AIRCRAFT,525,NENHUM,0,OUTROS
77249,INCIDENTE GRAVE,-27.66472222,-52.26916667,ERECHIM,RS,BRASIL,09/12/2017,13:18:00,AVIÃO,AERO BOERO,AB-115,LEVE,0,PERDA DE CONTROLE NO SOLO
77248,INCIDENTE GRAVE,-16.6325,-49.22111111111,GOIÂNIA,GO,BRASIL,09/12/2017,09:30:00,AVIÃO,PIPER AIRCRAFT,PA-31T1,LEVE,0,COM TREM DE POUSO
77247,INCIDENTE,-236.261.111.11,-466.563.888.88,SÃO PAULO,SP,BRASIL,10/12/2017,13:30:00,AVIÃO,CESSNA AIRCRAFT,650,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
77245,INCIDENTE,-235.066.666.66,-466.338.888.88,SÃO PAULO,SP,BRASIL,10/12/2017,11:52:00,AVIÃO,MARCELO QUEIROZ DUARTE,RV-10,NENHUM,0,ESTOURO DE PNEU
77244,INCIDENTE GRAVE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,11/12/2017,16:25:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,LEVE,0,PERDA DE CONTROLE NO SOLO
77239,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,13/12/2017,17:33:00,AVIÃO,MELO TRANSPORTES E LOGISTICA LTDA,RV-10,LEVE,0,COM PARA-BRISAS
77230,INCIDENTE,-23.33027778,-51.13666667,LONDRINA,PR,BRASIL,15/12/2017,15:27:00,AVIÃO,CESSNA AIRCRAFT,152,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
77213,INCIDENTE GRAVE,,,CATUTI,MG,BRASIL,23/12/2017,19:30:00,HELICÓPTERO,ROBINSON HELICOPTER,R66,LEVE,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
77211,INCIDENTE,-22.92083333333,-42.07138888888,CABO FRIO,RJ,BRASIL,23/12/2017,13:15:00,HELICÓPTERO,SIKORSKY AIRCRAFT,S-92A,LEVE,0,COM ROTOR
77209,INCIDENTE,-235.466.666.66,-467.369.444.44,SÃO PAULO,SP,BRASIL,26/12/2017,14:16:00,HELICÓPTERO,EUROCOPTER DEUTSCHLAND,EC 135P2,LEVE,0,F.O.D.
77208,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,26/12/2017,21:00:00,AVIÃO,PIPER AIRCRAFT,PA-31,LEVE,0,ESTOURO DE PNEU
77206,INCIDENTE GRAVE,-17.571389,-50.038333,EDÉIA,GO,BRASIL,27/12/2017,09:15:00,AVIÃO,CESSNA AIRCRAFT,A188B,LEVE,0,PERDA DE CONTROLE EM VOO
77205,INCIDENTE,-16.43805555555,-39.07777777777,PORTO SEGURO,BA,BRASIL,27/12/2017,16:20:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
77203,INCIDENTE,-72.291.666.667,-482.436.111.11,ARAGUAÍNA,TO,BRASIL,28/12/2017,06:30:00,AVIÃO,CESSNA AIRCRAFT,525,LEVE,0,OUTROS
77202,INCIDENTE GRAVE,-234.413.888.88,-450.761.111.11,UBATUBA,SP,BRASIL,29/12/2017,17:30:00,AVIÃO,CESSNA AIRCRAFT,510,LEVE,0,EXCURSÃO DE PISTA
77200,ACIDENTE,-30.90305556,-54.995,DOM PEDRITO,RS,BRASIL,30/12/2017,16:45:00,AVIÃO,CESSNA AIRCRAFT,A188B,SUBSTANCIAL,1,PERDA DE CONTROLE EM VOO
67163,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,20/08/2017,10:49:00,Unknown,Unknown,Unknown,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
67159,INCIDENTE,-14.8636111111,-40.8630555556,VITÓRIA DA CONQUISTA,BA,BRASIL,16/08/2017,18:25:00,AVIÃO,EMBRAER,EMB-110E,LEVE,0,COLISÃO COM AVE
67158,INCIDENTE,-16.6325,-49.22111111111,GOIÂNIA,GO,BRASIL,17/08/2017,19:35:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,COLISÃO COM AVE
67155,INCIDENTE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,10/08/2017,23:19:00,AVIÃO,EMBRAER,ERJ 190-100 IGW,NENHUM,0,COLISÃO COM AVE
67152,INCIDENTE GRAVE,-22.38222222222,-40.73194444444,CAMPOS DOS GOYTACAZES,RJ,BRASIL,17/08/2017,12:50:00,AVIÃO,TWIN COMMANDER,500-B,LEVE,0,COM HÉLICE
67142,INCIDENTE GRAVE,-22.7697222222,-43.1305555556,RIO DE JANEIRO,RJ,BRASIL,19/07/2017,11:55:00,AVIÃO,AIRBUS INDUSTRIE,A319-115,NENHUM,0,VOO CONTROLADO CONTRA O TERRENO
67140,INCIDENTE,-9.868888888888,-67.89805555555,RIO BRANCO,AC,BRASIL,11/08/2017,02:15:00,AVIÃO,BEECH AIRCRAFT,58,LEVE,0,ESTOURO DE PNEU
67139,INCIDENTE,-16.62972222222,-5.525833333333,GOIÂNIA,GO,BRASIL,24/07/2017,10:00:00,AVIÃO,AERO BOERO,AB-115,LEVE,0,PERDA DE CONTROLE NO SOLO
67137,ACIDENTE,-16.2605555556,-47.9738888889,LUZIÂNIA,GO,BRASIL,12/08/2017,20:30:00,ULTRALEVE,AVENOR AUGUSTO MONTANDON,EXCEL CARGO,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
67136,INCIDENTE GRAVE,-6.7622222222,-51.05,OURILÂNDIA DO NORTE,PA,BRASIL,08/08/2017,16:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-721D,SUBSTANCIAL,0,COM TREM DE POUSO
67129,INCIDENTE,-7.005,-55.4330555556,NOVO PROGRESSO,PA,BRASIL,30/07/2017,14:15:00,AVIÃO,BEECH AIRCRAFT,D35,NENHUM,0,POUSO EM LOCAL NÃO PREVISTO
67127,INCIDENTE,-15.8711111111,-47.9186111111,BRASÍLIA,DF,BRASIL,08/08/2017,02:16:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,NENHUM,0,COM PESSOAL EM VOO
67121,INCIDENTE,-15.55138888888,-47.34472222222,FORMOSA,GO,BRASIL,04/08/2017,14:45:00,AVIÃO,CESSNA AIRCRAFT,LC42-550FG,LEVE,0,OUTROS
67119,INCIDENTE,-25.53166667,-49.17611111,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,03/08/2017,12:43:00,AVIÃO,BOEING COMPANY,737-7EA,NENHUM,0,VAZAMENTO DE OUTROS FLUIDOS
67118,ACIDENTE,-17.8588,-41.509,TEÓFILO OTONI,MG,BRASIL,08/08/2017,12:50:00,AVIÃO,CESSNA AIRCRAFT,210L,SUBSTANCIAL,0,CONTATO ANORMAL COM A PISTAA
67114,ACIDENTE,-9.35,-67.78333333333,BOCA DO ACRE,AM,BRASIL,06/08/2017,21:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,Unknown,0,FALHA DO MOTOR EM VOO
67101,INCIDENTE,-25.60027778,-54.485,FOZ DO IGUAÇU,PR,BRASIL,05/08/2017,15:15:00,AVIÃO,TEXTRON AVIATION INC,525B,NENHUM,0,VAZAMENTO DE OUTROS FLUIDOS
67100,ACIDENTE,-9.31,-50.3316666667,SANTANA DO ARAGUAIA,PA,BRASIL,01/08/2017,21:00:00,AVIÃO,CESSNA AIRCRAFT,310R,SUBSTANCIAL,0,COM TREM DE POUSO
67098,INCIDENTE GRAVE,-23.1816666667,-46.9436111111,JUNDIAÍ,SP,BRASIL,02/08/2017,21:10:00,AVIÃO,CESSNA AIRCRAFT,172R,NENHUM,0,PERDA DE CONTROLE NO SOLO
67096,INCIDENTE,-23.5075,-46.63444444444,SÃO PAULO,SP,BRASIL,03/08/2017,11:30:00,AVIÃO,PIPER AIRCRAFT,PA-34-220T,LEVE,0,COLISÃO COM AVE
67086,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,01/08/2017,22:32:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,NENHUM,0,DESCOMPRESSÃO NÃO INTENCIONAL
67078,INCIDENTE,-25.53166666666,-49.17611111111,CURITIBA,PR,BRASIL,26/07/2017,13:47:00,AVIÃO,AIRBUS INDUSTRIE,A318-121,NENHUM,0,COM TREM DE POUSO
67077,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,01/08/2017,04:45:00,AVIÃO,AIRBUS INDUSTRIE,A319-115,LEVE,0,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
67075,INCIDENTE GRAVE,-29.48361111,-52.15833333,VENÂNCIO AIRES,RS,BRASIL,28/07/2017,17:05:00,AVIÃO,Unknown,WEGA XP-400,LEVE,0,FALHA DO MOTOR EM VOO
67068,ACIDENTE,-23.34972222222,-47.68027777777,IPERÓ,SP,BRASIL,30/07/2017,19:36:00,BALÃO,Unknown,BALAO M 36,SUBSTANCIAL,0,FOGO EM VOO
67066,ACIDENTE,-23.6197222222,-46.9836111111,COTIA,SP,BRASIL,27/07/2017,18:43:00,AVIÃO,CESSNA AIRCRAFT,182P,SUBSTANCIAL,0,POUSO LONGO
67058,ACIDENTE,-16.68611111111,-55.13888888888,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,20/07/2017,11:00:00,AVIÃO,CIRRUS DESIGN,SR20,DESTRUÍDA,2,FALHA DO MOTOR EM VOO
67055,INCIDENTE,-23.33027778,-51.13666667,LONDRINA,PR,BRASIL,24/07/2017,17:00:00,AVIÃO,EMBRAER,ERJ 190-200 LR,LEVE,0,OUTROS
67054,ACIDENTE,-19.84277777777,-44.60111111111,PARÁ DE MINAS,MG,BRASIL,24/07/2017,19:00:00,ULTRALEVE,Unknown,KR-2S,DESTRUÍDA,0,FALHA DO MOTOR EM VOO
67053,INCIDENTE,-3.775833333333,-38.53222222222,FORTALEZA,CE,BRASIL,25/07/2017,12:43:00,AVIÃO,BEECH AIRCRAFT,58,LEVE,0,ESTOURO DE PNEU
67048,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,25/07/2017,08:43:00,AVIÃO,TWIN COMMANDER,695,LEVE,0,ESTOURO DE PNEU
67047,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,16/07/2017,03:09:00,AVIÃO,AIRBUS INDUSTRIE,A320-232,NENHUM,0,FALHA DO MOTOR EM VOO
67040,ACIDENTE,-26.03916667,-53.08194444,FRANCISCO BELTRÃO,PR,BRASIL,21/07/2017,15:40:00,AVIÃO,EMBRAER,EMB-810C,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
67038,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,21/07/2017,13:00:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,LEVE,0,COM ROTOR
67034,INCIDENTE,-3.775833333333,-38.53222222222,FORTALEZA,CE,BRASIL,19/07/2017,13:57:00,AVIÃO,AIRBUS INDUSTRIE,A320-251N,LEVE,0,OUTROS
67028,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,17/07/2017,19:00:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
67022,INCIDENTE,-22.92083333333,-42.07138888888,CABO FRIO,RJ,BRASIL,17/07/2017,18:00:00,HELICÓPTERO,SIKORSKY AIRCRAFT,S-92A,NENHUM,0,VAZAMENTO DE OUTROS FLUIDOS
67011,ACIDENTE,-25.18305556,-50.1425,PONTA GROSSA,PR,BRASIL,17/07/2017,11:00:00,AVIÃO,PIPER AIRCRAFT,PA-25-235,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
67010,INCIDENTE,-22.81,-43.2505555556,RIO DE JANEIRO,RJ,BRASIL,03/06/2017,16:33:00,AVIÃO,LEARJET,35A,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
67009,INCIDENTE,-25.53166666666,-49.17611111111,CURITIBA,PR,BRASIL,26/06/2017,14:08:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,INCURSÃO EM PISTA
67008,INCIDENTE,-23.43194444444,-46.46944444444,GUARULHOS,SP,BRASIL,17/07/2017,14:30:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,NENHUM,0,OUTROS
67005,INCIDENTE,-25.40333333333,-49.23361111111,CURITIBA,PR,BRASIL,15/07/2017,15:20:00,AVIÃO,CIRRUS DESIGN,SR22,LEVE,0,ESTOURO DE PNEU
67003,INCIDENTE,-27.67027778,-48.5525,FLORIANÓPOLIS,SC,BRASIL,13/07/2017,21:15:00,AVIÃO,CESSNA AIRCRAFT,152,LEVE,0,ESTOURO DE PNEU
66991,INCIDENTE,-16.26138888888,-47.97416666666,LUZIÂNIA,GO,BRASIL,01/07/2017,20:30:00,AVIÃO,CESSNA AIRCRAFT,210L,NENHUM,0,TRÁFEGO AÉREO
66989,INCIDENTE,-25.23666666666,-49.23361111111,CURITIBA,PR,BRASIL,09/07/2017,17:11:00,AVIÃO,PIPER AIRCRAFT,PA-34-200,LEVE,0,ESTOURO DE PNEU
66988,INCIDENTE,-26.22305556,-48.79777778,JOINVILLE,SC,BRASIL,07/07/2017,19:05:00,AVIÃO,CESSNA AIRCRAFT,152,NENHUM,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66987,ACIDENTE,-20.43,-48.6022222222,BARRETOS,SP,BRASIL,11/07/2017,20:10:00,AVIÃO,EMBRAER,EMB-202A,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
66980,INCIDENTE,-27.67027778,-51.17111111,PORTO ALEGRE,RS,BRASIL,11/07/2017,03:10:00,AVIÃO,BOEING COMPANY,727-2M7,NENHUM,0,VAZAMENTO DE OUTROS FLUIDOS
66979,ACIDENTE,-13.6136111111,-57.8788888889,CAMPO NOVO DO PARECIS,MT,BRASIL,08/07/2017,15:00:00,AVIÃO,PIPER AIRCRAFT,PA-34-200,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
66977,INCIDENTE GRAVE,-27.78138889,-50.28194444,LAGES,SC,BRASIL,10/07/2017,17:55:00,AVIÃO,PIPER AIRCRAFT,PA-28R-200,LEVE,0,COM TREM DE POUSO
66974,INCIDENTE,-32.4025,-64.72527777777,TEFÉ,AM,BRASIL,09/07/2017,13:45:00,AVIÃO,CESSNA AIRCRAFT,208B,NENHUM,0,COM PARA-BRISAS
66973,INCIDENTE,-23.43555555555,-46.47305555555,SÃO PAULO,SP,BRASIL,09/07/2017,23:30:00,AVIÃO,PIPER AIRCRAFT,PA-46-350P,NENHUM,0,ESTOURO DE PNEU
66972,ACIDENTE,-24.01083333333,-52.35638888888,CAMPO MOURÃO,PR,BRASIL,09/07/2017,16:15:00,AVIÃO,Unknown,C-195-T,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
66971,ACIDENTE,-22.4963888889,-42.0277777778,RIO DE JANEIRO,RJ,BRASIL,05/07/2017,14:20:00,HELICÓPTERO,ROBINSON HELICOPTER,R66,SUBSTANCIAL,0,COLISÃO COM AVE
66970,INCIDENTE,-4.125277777777,-44.13027777777,COROATÁ,MA,BRASIL,09/07/2017,11:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711B,NENHUM,0,POUSO EM LOCAL NÃO PREVISTO
66962,ACIDENTE,-23.4413888889,-45.0761111111,UBATUBA,SP,BRASIL,04/07/2017,20:20:00,AVIÃO,CHINCUL SACAIFI,PA-28R-201T,SUBSTANCIAL,0,POUSO LONGO
66957,INCIDENTE,-23.94611111111,-46.47111111111,SÃO VICENTE,SP,BRASIL,30/06/2017,11:30:00,HELICÓPTERO,HELIBRAS,AS 350 B2,LEVE,0,AERONAVE ATINGIDA POR OBJETO
66953,ACIDENTE,2.7916666667,-60.59,CANTÁ,RR,BRASIL,03/07/2017,15:10:00,AVIÃO,CESSNA AIRCRAFT,210M,DESTRUÍDA,4,FALHA DO MOTOR EM VOO
66952,INCIDENTE,-1.3847222222,-48.4788888889,BELÉM,PA,BRASIL,04/07/2017,15:25:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-320,LEVE,0,PERDA DE COMPONENTE EM VOO
66937,INCIDENTE,-22.3436111111,-49.0538888889,BAURU,SP,BRASIL,28/06/2017,11:35:00,AVIÃO,CESSNA AIRCRAFT,152,LEVE,0,ESTOURO DE PNEU
66934,INCIDENTE,-8.707222222222,-63.89777777777,PORTO VELHO,RO,BRASIL,13/05/2017,04:47:00,AVIÃO,MITSUBISHI,MU-2B-25,LEVE,0,ESTOURO DE PNEU
66925,ACIDENTE,-15.8463888889,-50.7844444444,JUSSARA,GO,BRASIL,25/06/2017,13:00:00,AVIÃO,PIPER AIRCRAFT,PA-23-250,SUBSTANCIAL,0,OUTROS
66924,INCIDENTE,-19.9091666667,-43.9891666667,BELO HORIZONTE,MG,BRASIL,25/06/2017,19:12:00,ULTRALEVE,Unknown,PELICAN 500BR,LEVE,0,OUTROS
66922,INCIDENTE,-23.28138888888,-51.28027777777,CAMBÉ,PR,BRASIL,24/06/2017,20:00:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,LEVE,0,COLISÃO COM AVE
66916,INCIDENTE,-23.43194444444,-46.46944444444,GUARULHOS,SP,BRASIL,17/04/2017,04:16:00,AVIÃO,BOEING COMPANY,727-225,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66911,ACIDENTE,3.2483333333,-60.2466666667,BONFIM,RR,BRASIL,21/06/2017,21:00:00,AVIÃO,AIR TRACTOR,AT-502B,SUBSTANCIAL,0,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
66907,INCIDENTE GRAVE,-13.5191666667,-52.4680555556,CANARANA,MT,BRASIL,19/06/2017,14:25:00,AVIÃO,CESSNA AIRCRAFT,T210R,LEVE,0,PANE SECA
66903,INCIDENTE,-10.41444444444,-48.25666666666,PALMAS,TO,BRASIL,13/06/2017,09:29:00,AVIÃO,CESSNA AIRCRAFT,525A,LEVE,0,ESTOURO DE PNEU
66895,INCIDENTE,-19.8519444444,-43.9505555556,BELO HORIZONTE,MG,BRASIL,15/06/2017,18:17:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,Unknown,0,OUTROS
66891,ACIDENTE,2.1111111111,-62.4452777778,CARACARAÍ,RR,BRASIL,14/06/2017,20:20:00,HELICÓPTERO,HELIBRAS,AS 350 B2,NENHUM,1,OUTROS
66881,INCIDENTE,-1.3847222222,-48.4763888889,BELÉM,PA,BRASIL,15/06/2017,17:00:00,AVIÃO,RAYTHEON AIRCRAFT,58,NENHUM,0,OUTROS
